-670192.0455041028,-977209.8499370106,0
-670178.9836041029,-977220.3789370107,0
-670149.9105041028,-977237.2254370106,0
-670136.4606041028,-977249.5849370107,0
-670151.2078041028,-977257.5870370106,0
-670161.7415041028,-977260.9563370106,0
-670179.4383041029,-977250.0061370106,0
-670202.6125041029,-977233.1596370107,0
-670221.1518041028,-977220.9458370106,0
-670234.2137041029,-977216.3130370106,0
-670259.4946041028,-977230.2114370106,0
-670270.4497041028,-977241.5828370106,0
-670273.8205041029,-977255.9023370106,0
-670275.0846041029,-977273.5912370106,0
-670274.6632041029,-977299.7032370106,0
-670275.5059041028,-977343.0830370106,0
-670273.8205041029,-977358.6660370106,0
-670270.8711041028,-977368.3528370106,0
-670262.0227041028,-977381.4088370106,0
-670241.7560041029,-977391.3513370106,0
-670222.3740041029,-977396.8264370105,0
-670210.9975041029,-977406.0920370106,0
-670204.6772041029,-977422.5173370106,0
-670201.7278041028,-977443.5754370106,0
-670208.8907041028,-977466.3182370106,0
-670214.3683041028,-977480.6378370106,0
-670231.6436041029,-977487.3764370106,0
-670253.5538041028,-977500.0113370107,0
-670271.6718041028,-977515.5943370106,0
-670286.8404041028,-977533.7043370106,0
-670300.3236041028,-977553.9200370106,0
-670307.0651041028,-977566.5549370106,0
-670307.0683041029,-977584.4520370106,0
-670298.6413041028,-977600.4562370107,0
-670261.5625041028,-977613.9334370106,0
-670252.2928041029,-977637.0974370106,0
-670243.8659041028,-977642.1513370106,0
-670231.2254041028,-977654.7862370106,0
-670229.1186041029,-977677.1078370106,0
-670226.1587041029,-977690.9144370107,0
-670375.0046041028,-977694.4074370106,0
-670372.8801041029,-977684.3965370106,0
-670377.0936041028,-977666.2865370106,0
-670376.6723041028,-977657.8633370106,0
-670366.1584041029,-977624.3272370106,0
-670362.3662041029,-977601.5844370106,0
-670361.5235041028,-977580.5263370106,0
-670365.7370041028,-977511.4556370106,0
-670377.1135041028,-977464.7066370106,0
-670378.3775041029,-977443.6485370107,0
-670375.8494041029,-977417.9575370105,0
-670374.5854041028,-977392.2666370106,0
-670367.8438041029,-977369.1026370106,0
-670343.3980041029,-977323.4173370106,0
-670340.8699041029,-977304.8862370106,0
-670329.9148041029,-977283.8281370106,0
-670321.9092041028,-977265.2969370106,0
-670315.5890041029,-977242.5541370106,0
-670309.6901041028,-977230.7616370106,0
-670281.7929041028,-977204.7959370106,0
-670272.5232041029,-977198.4784370105,0
-670256.9333041029,-977188.7917370106,0
-670237.9725041029,-977185.8436370105,0
-670226.1748041029,-977187.5282370106,0
-670217.7478041028,-977190.4764370106,0
-670205.5286041028,-977201.0055370106,0
-670192.0455041028,-977209.8499370106,0
-670111.4917041028,-977238.5860370107,0
-670118.2333041029,-977242.3765370105,0
-670134.2446041028,-977228.0570370106,0
-670122.0254041029,-977215.4221370106,0
-670103.4860041029,-977203.6295370106,0
-670093.3737041028,-977196.0486370106,0
-670086.2107041029,-977188.8888370106,0
-670078.6264041029,-977177.9386370106,0
-670072.3062041028,-977166.9883370106,0
-670061.7725041029,-977145.9302370106,0
-670049.1320041028,-977157.7228370106,0
-670054.1882041028,-977177.9386370106,0
-670060.9298041029,-977195.2063370106,0
-670069.7781041028,-977206.1565370106,0
-670083.2613041028,-977218.3702370106,0
-670111.4917041028,-977238.5860370107,0
-670040.6479041028,-977135.2442370106,0
-670043.5973041028,-977139.0347370106,0
-670058.7659041028,-977132.7173370105,0
-670045.2827041028,-977092.7068370106,0
-670037.2771041029,-977078.8084370106,0
-670032.9533041029,-977074.3336370105,0
-670019.5804041028,-977081.7566370106,0
-670031.3782041029,-977113.3438370106,0
-670040.6479041028,-977135.2442370106,0
-669723.9962041029,-976847.6567370106,0
-669723.5748041029,-976856.5011370106,0
-669717.2546041028,-976874.1899370106,0
-669718.9400041029,-976877.1381370106,0
-669727.7883041028,-976872.0841370106,0
-669740.4288041028,-976857.3434370107,0
-669749.2771041029,-976855.6588370106,0
-669761.4963041028,-976860.7127370106,0
-669777.0862041028,-976864.5032370106,0
-669794.7829041028,-976867.4513370106,0
-669815.0077041029,-976866.6090370106,0
-669845.7661041028,-976862.8185370106,0
-669856.7212041029,-976859.8704370107,0
-669868.5190041028,-976861.5550370106,0
-669873.1538041028,-976863.6609370105,0
-669872.7324041028,-976867.0302370106,0
-669864.3055041028,-976875.4534370106,0
-669856.2999041028,-976888.9306370106,0
-669852.9290041028,-976903.6713370106,0
-669852.5078041028,-976920.9390370105,0
-669855.4572041029,-976933.9951370106,0
-669860.0920041029,-976949.1569370106,0
-669866.4836041029,-976964.9888370106,0
-669873.2252041028,-976978.4660370105,0
-669905.6691041029,-977002.0511370106,0
-669916.2029041029,-977007.1050370106,0
-669937.2704041029,-976999.1029370106,0
-669956.6524041028,-976996.9971370106,0
-669969.7143041028,-976998.2606370106,0
-669980.2480041028,-977003.7357370106,0
-669993.3098041029,-977030.2690370106,0
-670003.0008041029,-977047.9578370106,0
-670011.4278041029,-977066.9101370106,0
-670017.7481041028,-977074.4911370106,0
-670031.2312041029,-977069.0160370106,0
-670030.8099041028,-977056.3811370106,0
-670024.0683041029,-977039.1134370106,0
-670016.9053041028,-977016.3706370106,0
-670012.2705041028,-977006.6839370106,0
-669999.2087041028,-976989.8374370106,0
-669978.5626041029,-976973.4120370105,0
-669954.1243041029,-976972.9909370106,0
-669939.3770041028,-976978.0448370106,0
-669915.7815041029,-976983.0987370106,0
-669903.5624041029,-976976.7813370106,0
-669898.9275041028,-976970.8850370105,0
-669877.0174041028,-976929.6111370106,0
-669870.6971041028,-976911.9223370106,0
-669872.3825041029,-976899.2874370106,0
-669893.8714041029,-976876.5446370105,0
-669894.2927041028,-976865.1732370106,0
-669893.0287041028,-976851.6961370106,0
-669890.8850041028,-976839.6393370106,0
-669872.7670041028,-976817.3176370106,0
-669858.8625041029,-976803.8405370106,0
-669843.6940041028,-976799.2077370106,0
-669828.5253041028,-976799.6288370106,0
-669806.1938041028,-976801.7347370106,0
-669786.8117041029,-976804.6828370106,0
-669769.5364041028,-976808.8944370106,0
-669756.0532041028,-976816.0542370107,0
-669741.7273041029,-976826.5832370106,0
-669731.1936041028,-976832.4795370107,0
-669722.1408041029,-976842.1840370107,0
-669723.9962041029,-976847.6567370106,0
-669708.7704041029,-976841.3761370106,0
-669715.5119041029,-976841.3761370106,0
-669729.8378041028,-976826.2143370106,0
-669724.3603041029,-976811.8947370106,0
-669719.7254041028,-976795.8906370106,0
-669710.4558041028,-976786.2038370105,0
-669697.3939041028,-976779.4652370106,0
-669689.8096041029,-976771.0419370106,0
-669684.7535041028,-976757.5647370106,0
-669686.8602041028,-976736.9278370106,0
-669697.8153041028,-976684.7036370107,0
-669707.0939041028,-976662.8645370106,0
-669716.3635041028,-976651.9143370106,0
-669723.1051041029,-976640.9640370106,0
-669723.9478041028,-976629.1715370106,0
-669720.1556041029,-976581.1589370106,0
-669718.0489041029,-976566.8394370106,0
-669723.9478041028,-976544.0966370106,0
-669724.7905041028,-976527.6713370106,0
-669723.9478041028,-976480.9222370106,0
-669720.5770041029,-976464.4969370106,0
-669710.8860041029,-976452.2831370106,0
-669693.6107041028,-976444.7022370106,0
-669667.0657041029,-976437.5425370106,0
-669663.2735041028,-976421.5383370107,0
-669661.5847041028,-976409.0271370106,0
-669662.8488041029,-976389.6536370106,0
-669667.9049041028,-976372.3860370106,0
-669704.5624041029,-976334.4813370106,0
-669718.8882041029,-976317.6348370106,0
-669720.5736041028,-976302.0518370105,0
-669716.7815041029,-976272.9916370106,0
-669702.4556041028,-976256.1451370106,0
-669697.3929041028,-976251.9656370106,0
-669682.2243041028,-976244.3847370106,0
-669678.4321041028,-976254.0714370105,0
-669681.8029041028,-976265.0217370106,0
-669690.2299041029,-976282.2893370106,0
-669694.4435041029,-976293.6607370107,0
-669692.7580041029,-976306.2956370106,0
-669686.0165041029,-976314.2977370106,0
-669656.9433041029,-976342.9367370106,0
-669650.2017041028,-976352.2023370106,0
-669644.3028041029,-976372.4181370107,0
-669637.1399041029,-976415.3767370105,0
-669639.6680041029,-976432.6444370106,0
-669644.7242041029,-976446.1216370106,0
-669654.4153041028,-976452.8602370106,0
-669666.2130041028,-976457.9142370106,0
-669674.6400041028,-976462.5470370105,0
-669686.4378041029,-976471.8126370106,0
-669696.9715041028,-976477.7088370105,0
-669700.3342041029,-976484.7867370106,0
-669703.7050041028,-976494.8946370106,0
-669702.4409041029,-976517.6373370106,0
-669696.5420041028,-976561.0171370106,0
-669699.4914041029,-976599.7641370106,0
-669698.6488041028,-976623.7704370106,0
-669696.5420041028,-976635.9841370106,0
-669689.3791041028,-976649.4612370105,0
-669682.2162041028,-976666.7289370106,0
-669675.0532041028,-976688.6294370106,0
-669670.8397041028,-976712.6356370106,0
-669666.6262041029,-976743.3805370106,0
-669664.9409041029,-976765.7021370106,0
-669668.3208041028,-976788.7308370105,0
-669673.7983041028,-976804.7350370106,0
-669682.6467041029,-976823.6873370106,0
-669691.9164041028,-976832.5317370106,0
-669708.7704041029,-976841.3761370106,0
-669676.2615041028,-976239.6513370106,0
-669698.5931041029,-976246.8111370106,0
-669697.7503041029,-976235.4397370106,0
-669691.0088041029,-976219.4355370105,0
-669680.4751041029,-976201.7467370105,0
-669678.7896041028,-976166.3690370106,0
-669674.9975041029,-976153.7341370106,0
-669659.8289041028,-976132.6760370106,0
-669654.3514041029,-976123.4104370106,0
-669632.8625041029,-976108.6698370106,0
-669620.6154041028,-976075.4766370106,0
-669614.2952041029,-976053.1550370106,0
-669606.7109041029,-976037.1508370106,0
-669595.7558041029,-976025.3583370106,0
-669594.0704041028,-975997.9827370106,0
-669588.1715041029,-975976.9246370106,0
-669584.3794041028,-975949.1279370106,0
-669545.6152041028,-975868.6858370106,0
-669549.4074041029,-975834.5716370106,0
-669538.8381041029,-975794.1548370105,0
-669527.4617041028,-975744.8789370107,0
-669515.6639041029,-975723.8207370106,0
-669504.2875041028,-975697.7086370105,0
-669502.6021041028,-975681.7044370106,0
-669496.2818041028,-975660.6463370105,0
-669486.1695041028,-975608.0009370106,0
-669482.7986041028,-975575.5715370106,0
-669481.5346041028,-975552.4075370106,0
-669487.8549041029,-975530.9282370106,0
-669507.6425041028,-975480.0130370106,0
-669524.0752041028,-975461.0607370106,0
-669538.8224041029,-975437.0544370105,0
-669558.2045041028,-975395.3593370107,0
-669590.2271041028,-975329.6579370106,0
-669588.1203041029,-975218.8922370106,0
-669586.0258041029,-975172.1949370106,0
-669586.8686041029,-975128.3940370106,0
-669584.7618041028,-975074.9064370106,0
-669595.2955041028,-975062.6926370106,0
-669612.5708041028,-975045.8461370106,0
-669627.3181041029,-975022.6822370106,0
-669637.4305041028,-974996.9913370106,0
-669643.3293041028,-974966.2464370106,0
-669640.8012041028,-974942.2401370106,0
-669635.3237041029,-974914.4434370106,0
-669630.7145041028,-974884.5959370106,0
-669623.5515041029,-974860.1684370106,0
-669605.0122041028,-974824.7907370105,0
-669594.0571041028,-974802.0480370106,0
-669573.4110041028,-974785.6227370106,0
-669567.5121041029,-974779.3052370106,0
-669553.1862041028,-974761.1952370106,0
-669522.8491041028,-974717.8154370106,0
-669516.9502041028,-974695.4938370106,0
-669513.5793041028,-974675.6992370106,0
-669518.6356041029,-974645.7967370106,0
-669523.6880041028,-974607.1448370107,0
-669530.4296041029,-974545.6551370106,0
-669547.7050041028,-974520.8065370106,0
-669543.4914041029,-974496.8002370106,0
-669537.5926041028,-974479.5325370106,0
-669557.3960041029,-974423.0968370106,0
-669566.2443041028,-974408.7772370107,0
-669561.6150041028,-974383.2301370106,0
-669552.7666041028,-974353.3275370107,0
-669542.6542041028,-974338.5868370106,0
-669539.6633041028,-974370.3568370106,0
-669542.1913041029,-974381.3070370106,0
-669543.0341041029,-974394.7842370106,0
-669542.6128041028,-974404.4710370105,0
-669537.5565041029,-974421.7386370106,0
-669523.6520041028,-974460.0644370106,0
-669518.1745041028,-974477.7532370106,0
-669526.1801041028,-974519.4484370106,0
-669515.6464041028,-974537.1371370106,0
-669509.3262041028,-974568.7244370106,0
-669506.7980041029,-974591.4671370107,0
-669495.4049041028,-974658.8077370106,0
-669494.1408041029,-974675.2330370107,0
-669498.3543041028,-974704.7144370106,0
-669505.5173041029,-974727.0361370106,0
-669542.5960041028,-974784.3141370106,0
-669550.6016041029,-974794.4221370106,0
-669569.1410041029,-974807.8993370106,0
-669575.4613041028,-974813.3744370106,0
-669587.6804041029,-974835.6960370106,0
-669606.6411041028,-974878.2335370106,0
-669616.7747041029,-974922.2827370106,0
-669621.8309041029,-974947.9736370106,0
-669621.8309041029,-974966.5048370106,0
-669618.8814041029,-974979.5608370106,0
-669602.4488041028,-975018.3078370106,0
-669575.4825041029,-975054.9489370106,0
-669566.6341041028,-975065.4780370106,0
-669565.3646041028,-975091.9177370106,0
-669565.3646041028,-975128.9800370106,0
-669565.7859041028,-975230.0590370107,0
-669567.0500041029,-975264.1732370106,0
-669566.2073041028,-975310.9222370106,0
-669567.0500041029,-975329.4534370106,0
-669557.3590041029,-975351.3538370106,0
-669543.3763041028,-975377.8173370106,0
-669529.8931041028,-975407.2987370106,0
-669521.8874041028,-975422.8817370106,0
-669504.6121041029,-975447.7304370106,0
-669486.0727041028,-975470.4731370106,0
-669480.1738041028,-975490.6889370106,0
-669471.3255041029,-975513.4317370106,0
-669460.3705041029,-975546.7036370107,0
-669460.3705041029,-975579.1331370106,0
-669462.0558041028,-975599.7701370106,0
-669469.2187041028,-975624.1975370105,0
-669474.2671041029,-975657.3393370106,0
-669477.6379041028,-975686.8207370106,0
-669485.6435041028,-975707.0365370106,0
-669503.7615041028,-975760.5242370106,0
-669524.8290041029,-975825.8044370105,0
-669527.7784041029,-975837.5969370106,0
-669525.6717041029,-975852.7588370106,0
-669524.4077041028,-975875.9228370106,0
-669546.0215041029,-975927.7030370106,0
-669567.9317041028,-975973.6097370106,0
-669575.9373041028,-976021.6222370106,0
-669579.3081041028,-976049.4190370106,0
-669586.8924041028,-976065.0020370106,0
-669599.5329041028,-976083.9543370106,0
-669617.6509041028,-976119.3320370106,0
-669627.7633041028,-976136.1785370106,0
-669635.7689041028,-976145.4441370106,0
-669649.6735041029,-976158.9213370106,0
-669654.7727041028,-976166.3690370106,0
-669655.6155041029,-976185.3213370106,0
-669657.7221041028,-976198.7985370106,0
-669662.3570041028,-976213.5392370106,0
-669669.5199041029,-976229.5434370106,0
-669676.2615041028,-976239.6513370106,0
-669505.0952041028,-974320.0530370106,0
-669535.0110041029,-974361.3269370106,0
-669537.1178041028,-974333.9513370106,0
-669530.3762041029,-974313.3144370106,0
-669516.4716041029,-974301.5218370106,0
-669500.0390041028,-974282.1483370106,0
-669486.9772041028,-974247.1918370106,0
-669484.8704041028,-974236.6627370106,0
-669469.7018041029,-974221.0798370106,0
-669466.7524041028,-974211.8142370105,0
-669465.4884041029,-974200.8639370106,0
-669450.3198041029,-974192.0195370106,0
-669442.7355041029,-974208.8660370106,0
-669447.7917041029,-974225.7125370105,0
-669459.1681041028,-974239.6109370106,0
-669472.2300041028,-974250.9823370106,0
-669472.2300041028,-974264.0383370107,0
-669474.3367041028,-974280.0425370106,0
-669477.7075041028,-974296.0467370106,0
-669484.0277041028,-974304.0488370106,0
-669493.7188041029,-974310.3662370106,0
-669505.0952041028,-974320.0530370106,0
-669503.4835041028,-974030.1324370106,0
-669486.3635041028,-974050.1407370106,0
-669479.2522041028,-974049.6142370106,0
-669468.9801041029,-974064.3572370106,0
-669456.0743041028,-974079.8900370107,0
-669437.1106041028,-974099.3718370106,0
-669412.8792041028,-974120.9598370106,0
-669396.0225041029,-974141.4947370106,0
-669396.7565041028,-974147.9707370106,0
-669437.5812041028,-974175.8771370106,0
-669455.2280041028,-974186.1446370106,0
-669466.0267041029,-974190.3568370106,0
-669495.2625041029,-974206.6794370105,0
-669525.0249041028,-974215.1040370106,0
-669537.9308041028,-974208.5223370106,0
-669547.1492041028,-974195.0957370106,0
-669549.5551041028,-974187.1324370106,0
-669546.9212041028,-974167.9138370106,0
-669533.2252041028,-974136.0584370106,0
-669522.1630041029,-974097.3580370107,0
-669521.1096041028,-974075.5067370106,0
-669521.3729041028,-974053.6555370106,0
-669528.7348041028,-974001.9034370106,0
-669527.6814041028,-973991.3727370106,0
-669510.8583041029,-973989.0625370106,0
-669508.2245041028,-974013.0199370106,0
-669503.4835041028,-974030.1324370106,0
-669428.6196041028,-973853.2772370107,0
-669451.5341041029,-973871.4428370106,0
-669471.0246041028,-973880.1306370106,0
-669477.8726041028,-973886.1858370106,0
-669486.0375041028,-973899.3492370106,0
-669492.3587041028,-973914.8820370106,0
-669495.5194041028,-973933.3107370106,0
-669495.7828041029,-973963.5866370106,0
-669501.8406041028,-973973.8540370106,0
-669513.1661041029,-973980.6990370105,0
-669544.5089041028,-973983.8582370105,0
-669559.2585041028,-973981.4888370106,0
-669565.8431041029,-973969.9050370106,0
-669566.5046041028,-973932.7778370106,0
-669563.3439041028,-973906.1877370107,0
-669562.0271041029,-973887.4956370106,0
-669559.3932041029,-973874.5955370106,0
-669560.7101041029,-973864.3280370106,0
-669555.9692041029,-973857.4831370106,0
-669546.2239041028,-973853.0075370106,0
-669538.0590041028,-973851.4279370105,0
-669525.4166041028,-973856.1668370106,0
-669503.5556041028,-973859.8525370106,0
-669488.5427041028,-973858.0096370106,0
-669475.9003041028,-973853.5341370106,0
-669459.5704041028,-973842.7401370106,0
-669442.4504041028,-973832.7359370106,0
-669431.1248041028,-973827.2073370107,0
-669418.0843041028,-973843.7996370106,0
-669428.6196041028,-973853.2772370107,0
